taxon_name,place_name,user_login,identifiers,name,name (1),id,created_at,updated_at,observed_on,observed_on_time,iconic_taxon,taxon_id,taxon_rank,latitude,longitude,obscured,quality_grade,user_id,license_obs,identifications_count,num_identification_agreements,num_identification_disagreements,kingdom,phylum,class,order,family,genus
Bryozoa,"L'Ametlla de Mar, Tarragona, España",bertinhaco,"bertinhaco, xasalva, loreto_rodriguez, bertinhaco",Spain,Tarragona,317493,2024-08-05 00:00:00,2024-08-05 00:00:00,2024-08-03 00:00:00,2024-11-22 09:11:00,bryozoa,55,phylum,40.9134,0.846023,False,needs_id,51,cc-by-nc,2,2,0,Animalia,,,,,
Myriapora truncata,"L'Ametlla de Mar, Tarragona, España",bertinhaco,"bertinhaco, xasalva",Spain,Tarragona,317490,2024-08-05 00:00:00,2024-08-05 00:00:00,2024-08-03 00:00:00,2024-11-22 09:10:00,bryozoa,34982,species,40.9134,0.846023,False,research,51,cc-by-nc,1,1,0,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Myriaporidae,Myriapora
Myriapora truncata,,hughs,"xasalva, loreto_rodriguez",Spain,Gerona,317447,2024-08-05 00:00:00,2024-08-05 00:00:00,2024-08-04 00:00:00,2024-11-22 12:37:00,bryozoa,34982,species,42.312,3.3101,False,research,5787,cc-by,2,2,0,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Myriaporidae,Myriapora
Watersipora cucullata,"Zona de Banys Fòrum, Barcelona, España",eloi_sanz,"eloi_sanz, xasalva",Spain,Barcelona,317209,2024-08-04 00:00:00,2024-08-04 00:00:00,2024-08-01 00:00:00,2024-11-22 21:38:00,bryozoa,254491,species,41.4096,2.22769,False,research,175,cc-by-nc,1,1,0,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Watersiporidae,Watersipora
Bryozoa,"L'Ametlla de Mar, Tarragona, España",evararo,"xasalva, loreto_rodriguez",Spain,Tarragona,317071,2024-08-04 00:00:00,2024-08-05 00:00:00,2024-08-04 00:00:00,2024-11-22 15:08:00,bryozoa,55,phylum,40.8839,0.799649,False,needs_id,543,cc-by-nc,2,2,0,Animalia,,,,,
Myriapora truncata,,gregoribdn,"gregoribdn, xasalva",Spain,Barcelona,316844,2024-08-04 00:00:00,2024-08-04 00:00:00,2024-08-01 00:00:00,2024-11-22 16:49:00,bryozoa,34982,species,41.517,2.56835,False,research,147,cc-by-nc,1,1,0,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Myriaporidae,Myriapora
Schizoporella dunkeri,"Cap de Creus, 17488, Girona, España",virginia_canet,"virginia_canet, xasalva, virginia_canet",Spain,Gerona,316824,2024-08-04 00:00:00,2024-08-04 00:00:00,2024-07-30 00:00:00,2024-11-22 09:50:00,bryozoa,248502,species,42.3174,3.32151,False,research,691,cc-by-nc,1,1,0,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Schizoporellidae,Schizoporella
Myriapora truncata,"Cap de Creus, 17488, Girona, España",virginia_canet,"virginia_canet, xasalva",Spain,Gerona,316819,2024-08-04 00:00:00,2024-08-04 00:00:00,2024-07-30 00:00:00,2024-11-22 09:45:00,bryozoa,34982,species,42.3174,3.32151,False,research,691,cc-by-nc,1,1,0,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Myriaporidae,Myriapora
Reteporella grimaldii,"Cap de Creus, 17488, Girona, España",virginia_canet,"virginia_canet, xasalva",Spain,Gerona,316811,2024-08-04 00:00:00,2024-08-04 00:00:00,2024-07-30 00:00:00,2024-11-22 09:23:00,bryozoa,245741,species,42.3174,3.32151,False,research,691,cc-by-nc,1,1,0,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Phidoloporidae,Reteporella
Myriapora truncata,"Cap de Creus, 17488, Girona, España",jastals,"jastals, xasalva",Spain,Gerona,316778,2024-08-04 00:00:00,2024-08-04 00:00:00,2024-07-30 00:00:00,2024-11-22 09:44:00,bryozoa,34982,species,42.3175,3.32108,False,research,502,cc-by-nc,1,1,0,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Myriaporidae,Myriapora
Reteporella grimaldii,"Cap de Creus, 17488, Girona, España",jastals,"jastals, xasalva",Spain,Gerona,316719,2024-08-04 00:00:00,2024-08-04 00:00:00,2024-07-30 00:00:00,2024-11-22 09:18:00,bryozoa,245741,species,42.3175,3.32108,False,research,502,cc-by-nc,1,1,0,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Phidoloporidae,Reteporella
Myriapora truncata,"Cap de Creus, 17488, Girona, España",jastals,"jastals, jaume-piera",Spain,Gerona,316708,2024-08-04 00:00:00,2024-08-04 00:00:00,2024-07-30 00:00:00,2024-11-22 09:15:00,bryozoa,34982,species,42.3175,3.32108,False,research,502,cc-by-nc,1,1,0,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Myriaporidae,Myriapora
Myriapora truncata,"Cap de Creus, 17488, Girona, España",jastals,"jastals, xasalva",Spain,Gerona,316706,2024-08-04 00:00:00,2024-08-04 00:00:00,2024-07-30 00:00:00,2024-11-22 09:14:00,bryozoa,34982,species,42.3175,3.32108,False,research,502,cc-by-nc,1,1,0,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Myriaporidae,Myriapora
Myriapora truncata,"Urb. Sarnella la, 17489, Girona, España",manelor,"manelor, xasalva",Spain,Gerona,316529,2024-08-04 00:00:00,2024-08-04 00:00:00,2024-08-04 00:00:00,2024-11-22 06:44:00,bryozoa,34982,species,42.3461,3.18623,False,research,1732,cc-by,1,1,0,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Myriaporidae,Myriapora
Schizoporella errata,Spain,andreu,"xasalva, jaume-piera",Spain,Barcelona,316507,2024-08-04 00:00:00,2024-08-04 00:00:00,2024-08-04 00:00:00,2024-11-22 08:30:00,bryozoa,248503,species,41.4046,2.22065,False,research,998,C,2,2,0,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Schizoporellidae,Schizoporella
Schizoporella errata,Cap St Jordi + sepieres,elibonfill,"elibonfill, xasalva",Spain,Tarragona,316135,2024-08-03 00:00:00,2024-08-04 00:00:00,2024-08-03 00:00:00,2024-11-22 16:26:00,bryozoa,248503,species,40.911,0.832035,False,research,988,C,1,1,0,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Schizoporellidae,Schizoporella
Schizoporella errata,Cap St Jordi + sepieres,elibonfill,"elibonfill, xasalva",Spain,Tarragona,316082,2024-08-03 00:00:00,2024-08-04 00:00:00,2024-08-03 00:00:00,2024-11-22 16:07:00,bryozoa,248503,species,40.911,0.832035,False,research,988,C,1,1,0,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Schizoporellidae,Schizoporella
Schizobrachiella sanguinea,Cap St Jordi + sepieres,elibonfill,"elibonfill, xasalva",Spain,Tarragona,316022,2024-08-03 00:00:00,2024-08-04 00:00:00,2024-08-03 00:00:00,2024-11-22 15:31:00,bryozoa,248476,species,40.911,0.832035,False,research,988,C,1,1,0,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Schizoporellidae,Schizobrachiella
Amathia verticillata,Begur_Aiguaxelida,david_marco,"xasalva, jaume-piera, david_marco",Spain,Gerona,315857,2024-08-03 00:00:00,2024-08-03 00:00:00,2024-08-01 00:00:00,2024-11-22 19:48:00,bryozoa,244238,species,41.9207,3.21898,False,research,806,cc-by-nc,2,2,0,Animalia,Bryozoa,Gymnolaemata,Ctenostomatida,Vesiculariidae,Amathia
Schizoporella errata,Spain,peixderoca24,"peixderoca24, xasalva",Spain,Tarragona,315770,2024-08-03 00:00:00,2024-08-03 00:00:00,2024-08-03 00:00:00,2024-11-22 23:31:00,bryozoa,248503,species,40.9102,0.832089,False,research,197,cc-by-nc,1,1,0,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Schizoporellidae,Schizoporella
Myriapora truncata,Spain,peixderoca24,"peixderoca24, xasalva",Spain,Tarragona,315762,2024-08-03 00:00:00,2024-08-03 00:00:00,2024-08-03 00:00:00,2024-11-22 23:37:00,bryozoa,34982,species,40.9102,0.832089,False,research,197,cc-by-nc,1,1,0,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Myriaporidae,Myriapora
Electra posidoniae,Spain,peixderoca24,"peixderoca24, xasalva",Spain,Tarragona,315714,2024-08-03 00:00:00,2024-08-03 00:00:00,2024-08-03 00:00:00,2024-11-22 00:19:00,bryozoa,245637,species,40.9102,0.832089,False,research,197,cc-by-nc,1,1,0,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Electridae,Electra
Myriapora truncata,Carall Bernat Illes Medes,guillermoalvarez_fecdas,"guillermoalvarez_fecdas, xasalva",Spain,Gerona,315442,2024-08-02 00:00:00,2024-08-03 00:00:00,2024-08-01 00:00:00,2024-11-22 07:08:00,bryozoa,34982,species,42.0414,3.22823,False,research,16,cc-by-nc,1,1,0,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Myriaporidae,Myriapora
Pentapora fascialis,Carai Bernat Illes Medes,guillermoalvarez_fecdas,"guillermoalvarez_fecdas, xasalva",Spain,Gerona,315299,2024-08-02 00:00:00,2024-08-03 00:00:00,2024-08-01 00:00:00,2024-11-22 06:44:00,bryozoa,252951,species,42.0414,3.22823,False,research,16,cc-by-nc,1,1,0,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Bitectiporidae,Pentapora
Reteporella grimaldii,Carai Bernat Illes Medes,guillermoalvarez_fecdas,"guillermoalvarez_fecdas, xasalva",Spain,Gerona,315291,2024-08-02 00:00:00,2024-08-03 00:00:00,2024-08-01 00:00:00,2024-11-22 06:42:00,bryozoa,245741,species,42.0414,3.22823,False,research,16,cc-by-nc,1,1,0,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Phidoloporidae,Reteporella
Pentapora fascialis,Carai Bernat Illes Medes,guillermoalvarez_fecdas,"guillermoalvarez_fecdas, xasalva",Spain,Gerona,315287,2024-08-02 00:00:00,2024-08-03 00:00:00,2024-08-01 00:00:00,2024-11-22 06:42:00,bryozoa,252951,species,42.0414,3.22823,False,research,16,cc-by-nc,1,1,0,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Bitectiporidae,Pentapora
Schizobrachiella sanguinea,"17490 Llançà, Girona, España",manelor,"xasalva, loreto_rodriguez",Spain,Gerona,315176,2024-08-02 00:00:00,2024-08-05 00:00:00,2024-08-02 00:00:00,2024-11-22 07:23:00,bryozoa,248476,species,42.3839,3.16348,False,research,1732,cc-by,2,2,0,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Schizoporellidae,Schizobrachiella
Myriapora truncata,"17490 Llançà, Girona, España",manelor,"manelor, xasalva",Spain,Gerona,315175,2024-08-02 00:00:00,2024-08-02 00:00:00,2024-08-02 00:00:00,2024-11-22 07:16:00,bryozoa,34982,species,42.3843,3.16338,False,research,1732,cc-by,1,1,0,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Myriaporidae,Myriapora
Schizobrachiella sanguinea,Aiguaxelida,xasalva,"xasalva, bertinhaco",Spain,Gerona,315155,2024-08-02 00:00:00,2024-08-02 00:00:00,2024-08-02 00:00:00,2024-11-22 23:11:00,bryozoa,248476,species,41.9211,3.21683,False,research,4,cc-by-nc,1,1,0,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Schizoporellidae,Schizobrachiella
Patinella radiata,Aiguaxelida,xasalva,"xasalva, guillermoalvarez_fecdas",Spain,Gerona,315154,2024-08-02 00:00:00,2024-08-02 00:00:00,2024-08-02 00:00:00,2024-11-22 23:09:00,bryozoa,252877,species,41.9211,3.21683,False,research,4,cc-by-nc,1,1,0,Animalia,Bryozoa,Stenolaemata,Cyclostomatida,Lichenoporidae,Patinella
Chlidonia pyriformis,Aiguaxelida,xasalva,"xasalva, bertinhaco",Spain,Gerona,315152,2024-08-02 00:00:00,2024-08-02 00:00:00,2024-08-02 00:00:00,2024-11-22 23:06:00,bryozoa,254637,species,41.9211,3.21683,False,research,4,cc-by-nc,1,1,0,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Chlidoniidae,Chlidonia
Reptadeonella violacea,Aiguaxelida,xasalva,"xasalva, bertinhaco",Spain,Gerona,315141,2024-08-02 00:00:00,2024-08-02 00:00:00,2024-08-02 00:00:00,2024-11-22 22:53:00,bryozoa,245658,species,41.9211,3.21683,False,research,4,cc-by-nc,1,1,0,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Adeonidae,Reptadeonella
Crisia,Aiguaxelida,xasalva,"xasalva, loreto_rodriguez",Spain,Gerona,315104,2024-08-02 00:00:00,2024-08-28 00:00:00,2024-08-02 00:00:00,2024-11-22 22:14:00,bryozoa,13028,genus,41.9211,3.21683,False,research,4,cc-by-nc,1,1,0,Animalia,Bryozoa,Stenolaemata,Cyclostomatida,Crisiidae,
Bryozoa,Aiguaxelida,xasalva,"xasalva, loreto_rodriguez",Spain,Gerona,315103,2024-08-02 00:00:00,2024-08-05 00:00:00,2024-08-02 00:00:00,2024-11-22 22:14:00,bryozoa,55,phylum,41.9211,3.21683,False,needs_id,4,cc-by-nc,1,1,0,Animalia,,,,,
Bryozoa,Aiguaxelida,xasalva,"xasalva, loreto_rodriguez",Spain,Gerona,315096,2024-08-02 00:00:00,2024-08-05 00:00:00,2024-08-02 00:00:00,2024-11-22 22:11:00,bryozoa,55,phylum,41.9211,3.21683,False,needs_id,4,cc-by-nc,1,1,0,Animalia,,,,,
Bryozoa,Aiguaxelida,xasalva,"xasalva, loreto_rodriguez",Spain,Gerona,315092,2024-08-02 00:00:00,2024-08-05 00:00:00,2024-08-02 00:00:00,2024-11-22 22:10:00,bryozoa,55,phylum,41.9211,3.21683,False,needs_id,4,cc-by-nc,1,1,0,Animalia,,,,,
Caberea boryi,Aiguaxelida,xasalva,"xasalva, bertinhaco",Spain,Gerona,315086,2024-08-02 00:00:00,2024-08-02 00:00:00,2024-08-02 00:00:00,2024-11-22 22:06:00,bryozoa,247874,species,41.9211,3.21683,False,research,4,cc-by-nc,1,1,0,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Candidae,Caberea
Amathia verticillata,Aiguaxelida,xasalva,"xasalva, bertinhaco",Spain,Gerona,314930,2024-08-02 00:00:00,2024-08-02 00:00:00,2024-08-01 00:00:00,2024-11-22 20:29:00,bryozoa,244238,species,41.9211,3.21683,False,research,4,cc-by-nc,1,1,0,Animalia,Bryozoa,Gymnolaemata,Ctenostomatida,Vesiculariidae,Amathia
Amathia verticillata,"Cala Sa Conca, 17248 S'Agaró, Girona, Espanya",irenebernabeu,"irenebernabeu, xasalva",Spain,Gerona,314921,2024-08-02 00:00:00,2024-08-02 00:00:00,2024-08-01 00:00:00,2024-11-22 11:28:00,bryozoa,244238,species,41.7987,3.06315,False,research,688,cc-by-nc,1,1,0,Animalia,Bryozoa,Gymnolaemata,Ctenostomatida,Vesiculariidae,Amathia
Schizoporella errata,Spain,monyant,"guillermoalvarez_fecdas, xasalva",Spain,Tarragona,314860,2024-08-02 00:00:00,2024-08-02 00:00:00,2024-07-12 00:00:00,2024-11-22 20:17:00,bryozoa,248503,species,40.9122,0.833601,False,research,759,cc-by-nc,2,2,0,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Schizoporellidae,Schizoporella
Amathia verticillata,"Zona de Banys Fòrum, Barcelona, España",eloi_sanz,"eloi_sanz, xasalva",Spain,Barcelona,314345,2024-08-01 00:00:00,2024-08-02 00:00:00,2024-07-30 00:00:00,2024-11-22 21:04:00,bryozoa,244238,species,41.4094,2.22712,False,research,175,cc-by-nc,1,1,0,Animalia,Bryozoa,Gymnolaemata,Ctenostomatida,Vesiculariidae,Amathia
Watersipora cucullata,"Zona de Banys Fòrum, Barcelona, España",eloi_sanz,"eloi_sanz, xasalva",Spain,Barcelona,314337,2024-08-01 00:00:00,2024-08-02 00:00:00,2024-07-30 00:00:00,2024-11-22 21:04:00,bryozoa,254491,species,41.4094,2.22712,False,research,175,cc-by-nc,1,1,0,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Watersiporidae,Watersipora
Amathia verticillata,"Zona de Banys Fòrum, Barcelona, España",eloi_sanz,"eloi_sanz, xasalva",Spain,Barcelona,314336,2024-08-01 00:00:00,2024-08-02 00:00:00,2024-07-30 00:00:00,2024-11-22 21:04:00,bryozoa,244238,species,41.4094,2.22712,False,research,175,cc-by-nc,1,1,0,Animalia,Bryozoa,Gymnolaemata,Ctenostomatida,Vesiculariidae,Amathia
Watersipora cucullata,"Zona de Banys Fòrum, Barcelona, España",eloi_sanz,"eloi_sanz, xasalva",Spain,Barcelona,314311,2024-08-01 00:00:00,2024-08-02 00:00:00,2024-07-30 00:00:00,2024-11-22 21:04:00,bryozoa,254491,species,41.4094,2.22712,False,research,175,cc-by-nc,1,1,0,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Watersiporidae,Watersipora
Amathia verticillata,"Zona de Banys Fòrum, Barcelona, España",eloi_sanz,"eloi_sanz, xasalva",Spain,Barcelona,314299,2024-08-01 00:00:00,2024-08-02 00:00:00,2024-07-30 00:00:00,2024-11-22 21:04:00,bryozoa,244238,species,41.4094,2.22712,False,research,175,cc-by-nc,1,1,0,Animalia,Bryozoa,Gymnolaemata,Ctenostomatida,Vesiculariidae,Amathia
Amathia verticillata,"Zona de Banys Fòrum, Barcelona, España",eloi_sanz,"eloi_sanz, xasalva",Spain,Barcelona,314256,2024-08-01 00:00:00,2024-08-02 00:00:00,2024-07-30 00:00:00,2024-11-22 21:04:00,bryozoa,244238,species,41.4094,2.22712,False,research,175,cc-by-nc,1,1,0,Animalia,Bryozoa,Gymnolaemata,Ctenostomatida,Vesiculariidae,Amathia
Watersipora cucullata,"Zona de Banys Fòrum, Barcelona, España",eloi_sanz,"eloi_sanz, xasalva",Spain,Barcelona,314253,2024-08-01 00:00:00,2024-08-02 00:00:00,2024-07-30 00:00:00,2024-11-22 21:04:00,bryozoa,254491,species,41.4094,2.22712,False,research,175,cc-by-nc,1,1,0,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Watersiporidae,Watersipora
Amathia verticillata,"Zona de Banys Fòrum, Barcelona, España",eloi_sanz,"eloi_sanz, xasalva",Spain,Barcelona,314247,2024-08-01 00:00:00,2024-08-02 00:00:00,2024-07-30 00:00:00,2024-11-22 21:04:00,bryozoa,244238,species,41.4094,2.22712,False,research,175,cc-by-nc,1,1,0,Animalia,Bryozoa,Gymnolaemata,Ctenostomatida,Vesiculariidae,Amathia
Amathia verticillata,"Roses, Girona, España",manelor,"manelor, xasalva, loreto_rodriguez",Spain,Gerona,314180,2024-08-01 00:00:00,2024-08-02 00:00:00,2024-08-01 00:00:00,2024-11-22 07:00:00,bryozoa,244238,species,42.2386,3.20658,False,research,1732,cc-by,2,2,0,Animalia,Bryozoa,Gymnolaemata,Ctenostomatida,Vesiculariidae,Amathia
Myriapora truncata,"Roses, Girona, España",manelor,"manelor, xasalva",Spain,Gerona,314169,2024-08-01 00:00:00,2024-08-02 00:00:00,2024-08-01 00:00:00,2024-11-22 06:22:00,bryozoa,34982,species,42.2363,3.20692,False,research,1732,cc-by,1,1,0,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Myriaporidae,Myriapora
Reptadeonella violacea,"Playa de Canellas, España",conxi,"xasalva, jaume-piera",Spain,Gerona,314144,2024-08-01 00:00:00,2024-08-01 00:00:00,2024-07-07 00:00:00,2024-11-22 07:58:00,bryozoa,245658,species,41.7021,2.88579,False,research,859,cc-by-nc,2,2,0,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Adeonidae,Reptadeonella
Schizobrachiella sanguinea,"17300 Blanes, Girona, España",conxi,"xasalva, bertinhaco",Spain,Gerona,313874,2024-08-01 00:00:00,2024-08-02 00:00:00,2024-06-08 00:00:00,2024-11-22 08:21:00,bryozoa,248476,species,41.6732,2.80222,False,research,859,cc-by-nc,2,2,0,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Schizoporellidae,Schizobrachiella
Myriapora truncata,"17300 Blanes, Girona, España",conxi,"xasalva, bertinhaco",Spain,Gerona,313866,2024-08-01 00:00:00,2024-08-02 00:00:00,2024-06-01 00:00:00,2024-11-22 08:09:00,bryozoa,34982,species,41.6732,2.80222,False,research,859,cc-by-nc,2,2,0,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Myriaporidae,Myriapora
Myriapora truncata,"17300 Blanes, Girona, España",conxi,"xasalva, bertinhaco",Spain,Gerona,313860,2024-08-01 00:00:00,2024-08-02 00:00:00,2024-06-01 00:00:00,2024-11-22 08:08:00,bryozoa,34982,species,41.6732,2.80222,False,research,859,cc-by-nc,2,2,0,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Myriaporidae,Myriapora
Schizobrachiella sanguinea,"17300 Blanes, Girona, España",conxi,"xasalva, loreto_rodriguez",Spain,Gerona,313852,2024-08-01 00:00:00,2024-08-02 00:00:00,2024-06-01 00:00:00,2024-11-22 08:06:00,bryozoa,248476,species,41.6732,2.80222,False,research,859,cc-by-nc,2,2,0,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Schizoporellidae,Schizobrachiella
Schizobrachiella sanguinea,"17300 Blanes, Girona, España",conxi,"xasalva, loreto_rodriguez",Spain,Gerona,313824,2024-08-01 00:00:00,2024-08-02 00:00:00,2024-06-01 00:00:00,2024-11-22 07:48:00,bryozoa,248476,species,41.6732,2.80222,False,research,859,cc-by-nc,2,2,0,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Schizoporellidae,Schizobrachiella
Schizobrachiella sanguinea,"17300 Blanes, Girona, España",conxi,"xasalva, loreto_rodriguez",Spain,Gerona,313810,2024-08-01 00:00:00,2024-08-02 00:00:00,2024-06-01 00:00:00,2024-11-22 07:39:00,bryozoa,248476,species,41.6732,2.80222,False,research,859,cc-by-nc,2,2,0,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Schizoporellidae,Schizobrachiella
Pentapora fascialis,"17220 Sant Feliu de Guíxols, Girona, España",conxi,"xasalva, loreto_rodriguez, yespi",Spain,Gerona,313753,2024-08-01 00:00:00,2024-08-01 00:00:00,2024-05-20 00:00:00,2024-11-22 08:35:00,bryozoa,252951,species,41.7716,3.0308,False,research,859,cc-by-nc,3,3,0,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Bitectiporidae,Pentapora
Pentapora fascialis,"17220 Sant Feliu de Guíxols, Girona, España",conxi,"xasalva, loreto_rodriguez, yespi",Spain,Gerona,313748,2024-08-01 00:00:00,2024-08-01 00:00:00,2024-05-20 00:00:00,2024-11-22 08:34:00,bryozoa,252951,species,41.7716,3.0308,False,research,859,cc-by-nc,3,3,0,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Bitectiporidae,Pentapora
Pentapora fascialis,"17220 Sant Feliu de Guíxols, Girona, España",conxi,"xasalva, loreto_rodriguez, yespi",Spain,Gerona,313714,2024-08-01 00:00:00,2024-08-01 00:00:00,2024-05-20 00:00:00,2024-11-22 08:15:00,bryozoa,252951,species,41.7716,3.0308,False,research,859,cc-by-nc,3,3,0,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Bitectiporidae,Pentapora
Myriapora truncata,"17220 Sant Feliu de Guíxols, Girona, España",conxi,"xasalva, loreto_rodriguez, yespi",Spain,Gerona,313708,2024-08-01 00:00:00,2024-08-01 00:00:00,2024-05-20 00:00:00,2024-11-22 08:09:00,bryozoa,34982,species,41.7716,3.0308,False,research,859,cc-by-nc,3,3,0,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Myriaporidae,Myriapora
Bugulina,"17220 Sant Feliu de Guíxols, Girona, España",conxi,xasalva,Spain,Gerona,313691,2024-08-01 00:00:00,2024-08-01 00:00:00,2024-05-20 00:00:00,2024-11-22 08:48:00,bryozoa,93686,genus,41.7716,3.0308,False,needs_id,859,cc-by-nc,0,0,0,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Bugulidae,
Schizobrachiella sanguinea,"17220 Sant Feliu de Guíxols, Girona, España",conxi,"xasalva, loreto_rodriguez",Spain,Gerona,313687,2024-08-01 00:00:00,2024-08-01 00:00:00,2024-05-20 00:00:00,2024-11-22 08:44:00,bryozoa,248476,species,41.7716,3.0308,False,research,859,cc-by-nc,2,2,0,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Schizoporellidae,Schizobrachiella
Myriapora truncata,Spain,jalaball,"jalaball, xasalva, jalaball",Spain,Barcelona,313665,2024-08-01 00:00:00,2024-08-01 00:00:00,2024-07-31 00:00:00,2024-11-22 08:48:00,bryozoa,34982,species,41.5287,2.44982,False,research,623,cc-by-nc,1,1,0,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Myriaporidae,Myriapora
Myriapora truncata,Spain,jalaball,"jalaball, xasalva",Spain,Barcelona,313625,2024-08-01 00:00:00,2024-08-01 00:00:00,2024-07-31 00:00:00,2024-11-22 08:22:00,bryozoa,34982,species,41.5287,2.44982,False,research,623,cc-by-nc,1,1,0,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Myriaporidae,Myriapora
Amathia verticillata,"Zona de Banys Fòrum, Barcelona, España",eloi_sanz,"eloi_sanz, xasalva",Spain,Barcelona,313481,2024-07-31 00:00:00,2024-07-31 00:00:00,2024-07-16 00:00:00,2024-11-22 21:13:00,bryozoa,244238,species,41.4093,2.22722,False,research,175,cc-by-nc,1,1,0,Animalia,Bryozoa,Gymnolaemata,Ctenostomatida,Vesiculariidae,Amathia
Amathia verticillata,"Zona de Banys Fòrum, Barcelona, España",eloi_sanz,"eloi_sanz, guillermoalvarez_fecdas",Spain,Barcelona,313404,2024-07-31 00:00:00,2024-07-31 00:00:00,2024-07-16 00:00:00,2024-11-22 21:13:00,bryozoa,244238,species,41.4093,2.22722,False,research,175,cc-by-nc,1,1,0,Animalia,Bryozoa,Gymnolaemata,Ctenostomatida,Vesiculariidae,Amathia
